     1.828    -0.489    -0.766     0.133     0.283
     1.828    -0.430    -0.499     0.137     0.227
     2.992    -1.068    -0.390     0.093     0.143
     1.778    -1.068    -0.511     0.091     0.152
     3.119    -1.185    -0.717     0.083     0.153
     3.063    -1.273    -0.135     0.074     0.184
     2.724    -1.368    -0.232     0.079     0.200
     2.802    -1.331    -0.293     0.090     0.150
     2.505    -1.456    -0.159     0.077     0.157
     1.256    -1.544     5.531     0.161     0.251
     2.399    -1.610     3.990     0.082     0.212
     1.969    -1.756    -0.196     0.024     0.184
     0.508    -1.485     0.011     0.046     0.266
     0.882    -1.361     0.654     0.077     0.297
    -1.165    -0.328    -0.742     0.186     0.346
     0.042    -0.364    -0.657     0.172     0.302
    -1.123    -0.240    -0.729     0.190     0.360
     0.903    -1.104    -0.402     0.092     0.262
    -0.558    -0.174    -0.742     0.199     0.369
     0.847    -0.665    -0.790     0.134     0.294
    -1.645    -0.291     3.262     0.131     0.381
    -1.017    -0.950    -0.329     0.087     0.307
    -1.285     0.185    -0.693     0.230     0.350
    -0.487    -0.232    -0.754     0.210     0.360
     1.552    -0.958    -0.778     0.121     0.281
    -1.440     0.302    -0.645     0.231     0.341
    -1.334    -0.350    -0.632     0.161     0.281
     0.331     0.639    -0.802     0.222     0.342
     1.461    -0.276    -0.742     0.153     0.243
     1.376     0.346    -0.802     0.213     0.283
     1.270     0.200    -0.790     0.205     0.285
     1.623     0.134    -0.802     0.185     0.285
     1.305    -0.423    -0.620     0.144     0.223
     2.759    -1.727    -0.111     0.041     0.091
     1.807     0.017    -0.790     0.195     0.245
     0.480     0.442    -0.790     0.199     0.339
     0.649     0.471    -0.790     0.213     0.333
     2.195    -1.727    -0.038     0.029     0.149
     0.381     0.500    -0.766     0.211     0.291
     1.023    -0.694    -0.705     0.113     0.233
     0.720    -0.071    -0.766     0.194     0.274
     1.058    -0.540    -0.754     0.141     0.251
     1.312    -1.287    -0.705     0.051     0.171
     3.282    -0.987    -0.657     0.081     0.131
     3.882    -1.786    -0.014     0.022     0.102
     3.148    -0.723    -0.729     0.108     0.158
     3.846    -1.698    -0.693     0.023     0.123
     3.536    -1.016    -0.790     0.080     0.120
     3.656    -1.229    -0.790     0.063     0.103
     4.150    -1.756    -0.729     0.014     0.064
     3.980    -1.756     0.108     0.024     0.084
     3.868    -1.551    -0.584     0.033     0.093
     3.832    -1.844    -0.766     0.007     0.067
     3.253    -1.287    -0.705     0.063     0.113
     3.769    -1.551    -0.645     0.025     0.085
     3.282    -0.987    -0.560     0.072     0.112
     3.860    -1.727    -0.572     0.023     0.073
     4.319    -1.844    -0.026     0.018     0.058
     4.192    -1.786    -0.414     0.022     0.062
     3.705    -1.463    -0.681     0.029     0.079
     4.051    -1.610    -0.778     0.027     0.058
     3.529    -1.134    -0.681     0.063     0.093
     4.051    -1.551    -0.766     0.033     0.113
    -1.010    -0.159     4.039     0.139     0.269
     2.039    -1.170     1.091     0.071     0.371
     1.863    -1.038     1.430     0.113     0.233
     1.327    -0.863     1.321     0.160     0.190
     2.166    -1.368    -0.183     0.080     0.131
     2.364    -1.339    -0.171     0.086     0.186
    -1.461     0.251     2.207     0.150     0.300
    -1.546     1.013     1.273     0.197     0.317
     1.355    -0.877    -0.196     0.114     0.204
     0.635     0.427    -0.487     0.208     0.329
     0.275     0.998    -0.560     0.210     0.330
     2.491    -1.331    -0.353     0.075     0.175
     2.654    -1.361    -0.293     0.087     0.167
     2.604    -1.302    -0.365     0.086     0.166
     2.442    -1.331    -0.365     0.084     0.174
     0.938    -0.474    -0.487     0.123     0.173
     0.621     0.002    -0.523     0.159     0.259
     0.367     0.148    -0.693     0.174     0.294
     2.110    -1.639    -0.159     0.022     0.102
     1.651    -1.463    -0.620     0.032     0.132
     0.472     0.170    -0.778     0.172     0.272
     0.882    -0.218    -0.790     0.158     0.268
     1.341    -0.335    -0.802     0.148     0.248
     0.811    -1.075    -0.608     0.064     0.184
     0.324    -0.181    -0.632     0.133     0.233
     0.974    -1.317    -0.645     0.040     0.170
     0.395    -0.394    -0.778     0.137     0.267
     1.792    -1.698    -0.450     0.028     0.158
     0.592    -0.635    -0.802     0.115     0.225
     0.875    -0.782    -0.802     0.109     0.249
     0.790    -0.665    -0.814     0.117     0.227
     2.590    -1.749     1.200     0.048     0.088
     1.835    -1.339    -0.584     0.060     0.140
     0.797    -0.269    -0.717     0.153     0.263
     1.242    -0.247    -0.778     0.151     0.241
     0.882    -0.416    -0.669     0.144     0.243
     1.101    -0.210    -0.742     0.168     0.248
     1.736    -0.005    -0.802     0.195     0.265
     1.531    -0.123    -0.802     0.172     0.252
     1.778    -0.071    -0.790     0.186     0.246
     0.734    -0.716    -0.645     0.106     0.196
     0.437    -0.482    -0.693     0.133     0.253
     1.997    -1.602    -0.123     0.029     0.119
     1.602    -1.551    -0.645     0.029     0.149
     0.727    -0.599    -0.754     0.123     0.252
     0.840    -0.628    -0.790     0.123     0.243
     1.129    -0.569    -0.802     0.137     0.257
     0.931    -0.335    -0.814     0.164     0.254
     1.856    -1.610    -0.547     0.029     0.089
     2.032    -1.632     1.030     0.036     0.096
     1.397    -1.075    -0.560     0.059     0.139
     1.517     0.236    -0.802     0.169     0.349
     0.515    -0.152    -0.766     0.173     0.293
     1.425     0.478    -0.790     0.215     0.275
     0.353    -0.057    -0.681     0.184     0.294
     0.564     0.090    -0.766     0.190     0.310
     0.204     1.167    -0.742     0.254     0.314
     0.247     0.427    -0.572     0.197     0.277
     0.374     0.573    -0.669     0.206     0.306
     0.388     0.302    -0.717     0.188     0.258
     0.585     0.903    -0.657     0.253     0.323
     1.192    -1.522    -0.596     0.035     0.125
     1.482    -1.690     0.217     0.040     0.100
     0.472    -0.657    -0.572     0.092     0.202
    -0.071    -0.027    -0.669     0.167     0.277
    -0.127     0.002    -0.742     0.173     0.293
    -0.036    -0.152    -0.766     0.162     0.292
    -0.064    -0.123    -0.802     0.172     0.272
    -0.233     0.324    -0.814     0.213     0.303
    -0.184     0.119    -0.790     0.211     0.301
     1.976    -1.698    -0.135     0.029     0.119
     1.305    -0.892    -0.596     0.076     0.196
     0.592    -0.145    -0.620     0.154     0.244
     0.536    -0.240    -0.766     0.154     0.265
     0.712     0.090    -0.814     0.186     0.296
     0.543    -0.123    -0.693     0.165     0.265
     0.578     0.178    -0.790     0.197     0.287
     0.571    -0.093    -0.778     0.176     0.276
     0.331    -1.515    -0.305     0.035     0.175
     0.275    -1.390     0.411     0.054     0.174
    -0.057    -0.591    -0.463     0.108     0.218
    -0.544     0.127    -0.535     0.184     0.314
     0.063     0.507    -0.790     0.216     0.346
    -0.629    -0.174    -0.681     0.154     0.304
    -0.276     0.222    -0.778     0.203     0.323
    -0.777    -0.181    -0.766     0.162     0.292
    -0.967     0.002    -0.754     0.187     0.287
     0.190     0.302     2.365     0.150     0.270
     0.007     0.288     2.025     0.155     0.305
    -0.036     0.507    -0.220     0.146     0.276
    -0.219     0.471    -0.365     0.143     0.253
    -0.523     0.735    -0.281     0.200     0.260
     0.388     0.449     0.423     0.191     0.281
     0.487     0.039     1.661     0.163     0.313
     0.105     0.478    -0.317     0.177     0.237
     0.338    -0.276     3.954     0.106     0.306
     0.211    -0.181     1.357     0.134     0.304
     0.289     0.178    -0.317     0.157     0.268
     0.254    -0.379     1.006     0.125     0.275
    -0.466     1.474    -0.099     0.251     0.331
    -0.297     0.954    -0.645     0.251     0.361
    -0.036     1.335    -0.596     0.238     0.328
    -0.029     1.423    -0.560     0.253     0.323
    -1.080     0.771     1.940     0.209     0.359
    -1.144     0.888     0.132     0.221     0.361
    -1.137     0.998    -0.341     0.252     0.352
    -1.200     1.013    -0.378     0.267     0.377
    -1.172     1.159    -0.086     0.235     0.335
    -1.123     1.203    -0.329     0.251     0.361
    -0.156    -0.408     0.617     0.140     0.270
    -0.565    -0.145     1.612     0.164     0.354
    -0.374    -0.086    -0.232     0.179     0.329
    -0.629    -0.020     0.314     0.201     0.371
     0.303     0.361    -0.450     0.190     0.340
    -0.551     0.676    -0.620     0.220     0.350
     0.049     0.200    -0.681     0.204     0.324
     0.028     0.105    -0.729     0.215     0.305
     1.687    -1.302    -0.208     0.084     0.214
     0.621    -1.053     0.096     0.109     0.249
     0.395    -0.994     0.278     0.112     0.272
     0.430    -1.053     0.569     0.122     0.282
     0.522    -0.936     0.205     0.117     0.287
    -0.346    -0.613     2.886     0.139     0.309
    -0.544    -0.254     0.690     0.146     0.276
    -1.229     0.735    -0.111     0.212     0.332
    -0.953     0.390    -0.268     0.187     0.277
    -0.685     0.163    -0.329     0.157     0.277
     0.571    -0.313    -0.281     0.125     0.216
     0.783    -0.438    -0.669     0.128     0.258
     1.009    -0.643    -0.681     0.120     0.240
     0.663    -0.225    -0.620     0.145     0.255
     0.120    -0.079    -0.778     0.115     0.255
     0.762     0.346    -0.123     0.175     0.315
     0.564     0.302    -0.450     0.174     0.284
     1.065     0.090    -0.632     0.167     0.266
     1.679    -0.518    -0.232     0.117     0.227
     0.804     0.317    -0.208     0.163     0.303
     0.790     0.244    -0.390     0.170     0.260
     1.136    -0.005    -0.620     0.153     0.253
     1.792    -0.342    -0.705     0.137     0.227
     1.792    -0.555    -0.305     0.117     0.267
     2.103    -0.613    -0.220     0.076     0.266
     1.418    -0.174    -0.742     0.114     0.194
     0.974     0.258     0.423     0.163     0.273
     0.910     0.244     1.066     0.186     0.306
     0.960     0.280     0.909     0.170     0.320
     1.058     0.251    -0.293     0.217     0.317
     1.567    -0.460    -0.657     0.168     0.278
     1.101     0.258    -0.086     0.209     0.309
     1.221    -0.027    -0.511     0.218     0.288
     1.616    -0.526     0.993     0.112     0.262
     0.818    -0.130    -0.341     0.149     0.239
     1.150    -0.284     0.727     0.152     0.262
     1.009    -0.210     0.011     0.150     0.230
     0.007     0.134    -0.608     0.156     0.226
    -0.212     0.046    -0.681     0.158     0.238
     2.364    -0.789    -0.171     0.105     0.195
     2.188    -0.613    -0.742     0.135     0.205
     2.166    -0.452    -0.450     0.151     0.251
     1.919    -0.210    -0.535     0.172     0.282
     2.089    -0.452    -0.305     0.162     0.282
     1.376    -0.306    -0.632     0.178     0.249
     2.018    -0.738    -0.754     0.120     0.200
     0.169     0.405    -0.754     0.176     0.326
    -0.233     1.013    -0.754     0.231     0.321
    -0.374    -0.108    -0.717     0.186     0.266
     0.091    -0.232    -0.754     0.167     0.237
     0.621    -0.320    -0.766     0.154     0.225
    -0.523    -0.079    -0.693     0.155     0.276
    -0.410     0.427    -0.778     0.202     0.312
    -0.480    -0.079    -0.596     0.190     0.280
     0.148    -0.372    -0.317     0.163     0.273
     0.988    -0.504    -0.778     0.128     0.218
    -0.135    -0.379    -0.802     0.156     0.297
     0.098    -0.379    -0.669     0.146     0.236
     1.249    -0.621    -0.790     0.127     0.207
     1.164    -0.716    -0.790     0.125     0.205
     0.804    -0.650    -0.766     0.133     0.204
     0.155    -0.408    -0.729     0.153     0.273
     0.134    -0.526    -0.463     0.150     0.240
    -0.029    -0.306    -0.244     0.154     0.264
     0.162    -0.401    -0.183     0.143     0.243
    -0.276    -0.225    -0.742     0.178     0.258
    -0.897     0.251    -0.778     0.138     0.308
     0.127    -0.401    -0.341     0.169     0.259
    -2.280    -1.031     0.181     0.070     0.240
    -2.203    -0.247    -0.645     0.146     0.296
    -2.266    -0.035    -0.632     0.159     0.359
    -2.379    -0.921    -0.487     0.083     0.312
    -2.217    -1.163    -0.693     0.068     0.338
    -1.758    -0.584    -0.657     0.136     0.306
    -0.473     0.119    -0.778     0.132     0.242
    -2.047     0.830    -0.463     0.199     0.309
    -2.033    -0.723     0.545     0.094     0.344
    -1.793     0.683    -0.778     0.179     0.309
    -1.165     0.024    -0.802     0.160     0.330
    -1.574     0.324    -0.790     0.177     0.327
    -1.306    -0.569    -0.742     0.112     0.232
    -2.047     3.826    -0.632     0.265     0.365
    -1.807     0.844    -0.268     0.175     0.285
    -1.476     2.083    -0.681     0.248     0.348
    -1.299    -0.716    -0.766     0.094     0.214
    -2.090     2.075    -0.645     0.198     0.268
    -1.596    -1.068    -0.159     0.052     0.252
    -1.384    -0.218    -0.693     0.120     0.210
    -0.523     2.485    -0.778     0.264     0.284
    -1.292    -1.075    -0.547     0.052     0.202
    -1.843     0.383    -0.705     0.165     0.295
    -1.687     3.189    -0.717     0.253     0.423
    -1.151     2.112    -0.717     0.241     0.311
    -1.892     0.324    -0.620     0.146     0.266
    -1.709     2.537    -0.766     0.221     0.401
    -1.927     3.277    -0.681     0.303     0.433
    -1.934    -0.914     0.132     0.079     0.299
    -1.250    -0.482    -0.717     0.118     0.148
    -0.579    -0.232    -0.669     0.081     0.191
    -1.871     3.650    -0.729     0.329     0.449
    -2.139     2.830    -0.705     0.321     0.431
    -2.287     3.262    -0.705     0.315     0.415
    -1.574     0.053    -0.693     0.125     0.255
    -1.610     2.632    -0.705     0.301     0.451
    -0.897    -1.104    -0.584     0.049     0.219
    -1.920    -0.071    -0.766     0.113     0.234
    -1.814    -0.269     0.957     0.146     0.316
    -1.871    -0.408    -0.438     0.167     0.327
    -1.370    -1.090    -0.596     0.096     0.306
    -1.899    -0.364    -0.208     0.167     0.277
    -2.132    -0.687     0.569     0.159     0.319
    -1.892    -0.306    -0.341     0.180     0.300
    -1.786    -0.328    -0.511     0.159     0.329
    -1.885    -0.460    -0.414     0.186     0.326
    -1.906    -0.115    -0.657     0.200     0.370
    -1.758    -1.090     0.423     0.072     0.282
    -1.836    -0.980    -0.487     0.074     0.294
    -1.765     0.061    -0.475     0.178     0.368
    -1.341    -1.192    -0.620     0.055     0.275
    -1.087    -0.284    -0.523     0.149     0.290
    -2.337    -0.130    -0.499     0.146     0.366
    -2.217    -0.804    -0.463     0.085     0.315
    -2.443     0.024    -0.511     0.165     0.365
    -2.076    -0.767    -0.547     0.094     0.324
    -2.224    -0.496    -0.535     0.132     0.352
    -1.850     1.335     1.709     0.240     0.390
    -2.118     1.511    -0.183     0.264     0.385
    -0.791     0.485     0.532     0.204     0.354
    -1.426     0.786     0.229     0.230     0.351
    -1.871     1.167    -0.050     0.250     0.380
    -1.645     0.976     0.035     0.243     0.353
    -2.054     2.852     0.569     0.356     0.436
    -1.709    -0.093     2.110     0.150     0.310
    -1.814     1.079     0.605     0.240     0.350
    -1.207    -0.394    -0.657     0.122     0.222
    -0.974    -0.328    -0.620     0.127     0.247
    -1.123    -0.232     0.023     0.140     0.270
    -0.996    -0.357    -0.535     0.126     0.236
     1.588    -0.438     2.352     0.155     0.265
     3.176    -1.273    -0.305     0.068     0.138
     3.564    -1.551    -0.754     0.040     0.120
     3.860    -1.551    -0.717     0.040     0.090
     4.263    -1.786    -0.742     0.009     0.159
     3.973    -1.610    -0.560     0.025     0.135
     3.628    -1.544     0.108     0.050     0.120
     4.129    -1.727    -0.487     0.028     0.068
     3.811    -1.602    -0.341     0.042     0.072
    -0.262     0.412     0.120     0.173     0.353
     0.592    -0.577    -0.511     0.124     0.284
    -0.092    -0.108    -0.147     0.176     0.386
    -0.057     0.368     0.047     0.174     0.364
     0.621    -0.394    -0.523     0.127     0.307
     0.642    -0.401     0.484     0.127     0.307
     1.651    -0.679     0.714     0.123     0.243
     1.637    -0.994     1.891     0.112     0.232
     1.602    -0.599     1.345     0.135     0.225
    -1.214    -0.218     0.338     0.145     0.325
    -1.306    -0.562    -0.365     0.131     0.291
    -0.777    -0.101     1.515     0.120     0.270
    -0.996     0.185     0.496     0.156     0.306
    -0.960     0.068     0.921     0.151     0.311
    -1.003    -0.035     0.035     0.152     0.282
    -0.565    -0.577    -0.572     0.118     0.258
    -1.814     0.192     1.624     0.153     0.282
    -1.666     0.090     0.581     0.154     0.334
    -1.758     0.332     1.406     0.181     0.361
    -1.137     0.251     0.059     0.155     0.265
    -1.024    -0.504    -0.450     0.139     0.279
    -0.706     0.075     0.654     0.169     0.319
    -0.826     0.178     0.751     0.187     0.307
    -1.179    -0.438    -0.305     0.166     0.296
    -2.097     0.581     1.879     0.191     0.341
    -2.196     0.625     4.197     0.219     0.389
    -2.316     0.485     2.158     0.220     0.340
    -2.181     0.551     1.539     0.243     0.353
    -2.499     0.075    -0.669     0.182     0.372
    -2.457    -0.167    -0.681     0.163     0.373
    -2.520     0.134    -0.620     0.190     0.400
    -2.520    -0.108    -0.535     0.159     0.359
    -2.323    -0.020    -0.717     0.159     0.359
    -2.167     0.127    -0.742     0.175     0.335
    -2.076    -0.320    -0.608     0.136     0.336
    -2.012    -0.408    -0.645     0.124     0.314
    -2.146    -0.225    -0.487     0.144     0.344
    -1.800    -0.291    -0.717     0.147     0.307
    -1.977    -0.606     0.156     0.122     0.322
    -2.337     0.017    -0.693     0.158     0.378
    -2.245    -0.753     0.557     0.109     0.309
    -2.308    -0.350    -0.560     0.137     0.347
    -2.344    -0.108    -0.717     0.157     0.338
    -2.174    -0.137    -0.754     0.168     0.288
    -2.040    -0.357    -0.766     0.145     0.335
    -2.294     0.112    -0.645     0.169     0.379
    -2.132    -0.848     0.229     0.108     0.318
    -2.259    -0.313    -0.547     0.142     0.372
    -2.188    -0.225    -0.693     0.157     0.358
    -2.054    -0.174    -0.754     0.163     0.303
    -2.104     0.669    -0.390     0.119     0.189
    -1.843     1.291    -0.584     0.238     0.348
    -1.624     1.445    -0.693     0.277     0.347
    -1.941     1.137    -0.547     0.241     0.371
    -2.104    -0.254     0.872     0.140     0.340
    -1.963     0.918    -0.450     0.235     0.366
    -1.829     1.196    -0.632     0.266     0.366
     1.058    -1.302     0.278     0.063     0.133
     0.515    -1.126    -0.353     0.075     0.155
     0.289    -1.126    -0.535     0.074     0.154
     0.374    -1.097    -0.438     0.076     0.146
     0.303    -1.221    -0.608     0.074     0.134
    -1.349    -0.291     1.709     0.131     0.251
    -1.560     0.061     0.678     0.153     0.293
    -1.765     0.742    -0.074     0.210     0.380
    -1.560     0.815    -0.426     0.225     0.375
    -1.518     1.335    -0.620     0.260     0.390
     0.056    -0.254     0.763     0.123     0.263
     0.903    -0.430    -0.256     0.097     0.267
     0.063    -0.613     1.588     0.113     0.213
    -0.925     1.387    -0.620     0.251     0.381
     1.291    -0.562    -0.511     0.099     0.309
    -0.276    -0.328     1.394     0.126     0.276
    -0.311     0.698    -0.099     0.195     0.355
    -0.636     0.427     0.836     0.179     0.299
     2.781    -1.375    -0.802     0.049     0.169
     2.618    -1.698    -0.378     0.025     0.095
     2.075    -1.075    -0.681     0.077     0.167
     2.491    -1.580    -0.717     0.027     0.137
     1.969    -0.958    -0.705     0.104     0.184
     2.258    -1.016    -0.754     0.086     0.166
     2.717    -1.375    -0.802     0.063     0.123
     3.649    -1.368    -0.802     0.042     0.162
     1.348     0.200    -0.596     0.186     0.296
     1.404    -0.225    -0.681     0.161     0.261
     1.934    -0.591    -0.620     0.118     0.208
     2.774    -0.833    -0.778     0.111     0.191
     3.832    -1.756    -0.450     0.021     0.071
     1.214    -0.284    -0.681     0.158     0.278
     1.778    -0.863    -0.632     0.095     0.165
     1.454    -0.584    -0.742     0.134     0.254
     1.609    -0.284    -0.499     0.155     0.225
     1.807    -1.009    -0.717     0.091     0.181
     3.006    -1.698    -0.717     0.019     0.119
    -1.899     0.603     0.508     0.159     0.289
    -1.948     0.544     0.629     0.173     0.323
    -2.181     0.456     0.023     0.141     0.291
    -2.097     1.291     0.363     0.240     0.450
    -1.087     0.654     0.363     0.190     0.370
    -1.871     1.855     0.108     0.296     0.446
    -0.198     0.302     0.144     0.165     0.335
    -1.567     0.962     0.460     0.239     0.429
    -0.840     0.625     2.668     0.240     0.390
    -1.956     2.156     0.727     0.305     0.445
    -1.250     1.467     0.278     0.267     0.417
    -1.701     1.518    -0.329     0.288     0.428
    -1.567     1.350    -0.159     0.292     0.423
     0.487     0.046    -0.657     0.199     0.389
     0.409     0.485    -0.523     0.228     0.318
    -2.076     1.790     0.617     0.288     0.428
    -1.857     0.852    -0.014     0.245     0.415
    -1.659     0.617    -0.317     0.257     0.417
    -2.005     0.903     1.588     0.264     0.454
    -2.132     1.262     0.557     0.283     0.443
    -1.419     0.691     0.217     0.248     0.428
    -1.956     0.903     0.011     0.278     0.378
    -1.899     1.518     2.619     0.253     0.413
    -1.532     0.793     0.035     0.262     0.402
    -1.490     0.918    -0.475     0.266     0.366
    -0.833     0.661    -0.620     0.234     0.314
    -0.466    -0.562    -0.074     0.135     0.285
    -0.756    -0.276     0.399     0.163     0.303
    -0.869    -0.232     1.127     0.197     0.357
    -0.791    -0.335     0.399     0.161     0.311
    -0.925    -0.225     1.139     0.183     0.322
    -1.504     1.401    -0.341     0.296     0.436
     1.863    -1.156    -0.584     0.234     0.374
     1.835    -1.134    -0.681     0.202     0.332
     0.960    -0.687    -0.378     0.273     0.353
    -1.610     1.724    -0.111     0.363     0.452
    -0.862    -0.767     0.933     0.135     0.265
    -1.285    -0.379    -0.232     0.142     0.242
    -1.031    -0.899     0.205     0.119     0.239
    -1.320    -0.438     2.959     0.140     0.310
    -1.356    -0.438     1.394     0.137     0.277
    -1.419    -0.328     0.884     0.155     0.305
    -1.998     0.764    -0.086     0.274     0.374
    -1.264    -0.115     0.193     0.222     0.312
     0.423    -0.035     0.229     0.282     0.352
     2.096    -1.170     0.071     0.218     0.228
    -1.596     0.266    -0.293     0.209     0.299
    -1.779     0.258     0.193     0.179     0.259
    -1.779     0.544    -0.062     0.219     0.299
    -0.847    -0.694    -0.341     0.225     0.365
    -1.511    -0.423     0.751     0.160     0.260
     2.957    -1.690    -0.729     0.132     0.232
    -1.617    -0.921     0.799     0.110     0.270
    -1.744    -0.613    -0.183     0.154     0.254
    -0.156    -1.170    -0.402     0.166     0.306
     0.818    -1.265    -0.705     0.137     0.337
     0.487    -1.112    -0.596     0.148     0.308
     0.345    -1.207    -0.523     0.167     0.287
     2.816    -1.720    -0.414     0.132     0.232
    -1.109    -0.943     1.236     0.118     0.318
    -1.271    -0.635     0.193     0.143     0.263
     2.682    -1.471    -0.353     0.151     0.201
    -1.123    -0.482    -0.135     0.167     0.277
     0.825    -0.819    -0.135     0.249     0.379
    -0.883    -0.518    -0.001     0.244     0.364
     2.964    -1.383    -0.123     0.213     0.273
     2.971    -1.507    -0.463     0.193     0.273
     0.063    -1.170     0.751     0.098     0.278
     0.571    -1.265    -0.632     0.135     0.285
     0.105    -0.841    -0.378     0.117     0.227
     0.007    -0.621    -0.341     0.156     0.256
    -0.558    -1.053    -0.196     0.118     0.258
     1.030    -1.507    -0.608     0.135     0.316
     0.360    -1.419    -0.620     0.165     0.285
     0.388     1.606    -0.196     0.292     0.442
    -1.356     2.976    -0.086     0.356     0.516
    -0.706     0.053    -0.123     0.138     0.248
    -0.367    -0.987     0.460     0.108     0.238
    -0.127    -0.848     1.734     0.135     0.225
     0.388     1.306    -0.511     0.385     0.535
    -0.290     2.405    -0.535     0.394     0.534
    -0.904     2.713    -0.511     0.362     0.512
     1.679    -0.687     4.561     0.203     0.352
    -0.396     2.361    -0.196     0.361     0.481
     0.783     0.544    -0.196     0.275     0.385
    -2.414    -0.665     1.794     0.151     0.381
    -2.485    -0.240    -0.256     0.146     0.366
    -2.443    -0.555    -0.705     0.125     0.335
    -2.527    -0.613    -0.766     0.137     0.337
    -2.541    -0.555    -0.778     0.146     0.346
    -2.436    -1.170     1.297     0.073     0.343
    -2.506    -0.218    -0.596     0.142     0.352
    -2.428    -1.068    -0.171     0.069     0.359
    -2.506    -0.423    -0.766     0.153     0.363
    -2.372     0.002    -0.717     0.190     0.350
    -1.934     3.145    -0.705     0.339     0.469
     0.712    -0.738    -0.256     0.101     0.261
     0.734    -0.877     0.423     0.097     0.207
     2.039    -0.350    -0.729     0.140     0.290
     1.545    -1.009    -0.705     0.098     0.248
    -0.897     0.742    -0.123     0.225     0.365
    -1.264     0.588     0.253     0.210     0.370
    -2.125     1.211     0.714     0.246     0.386
    -1.941     0.713     1.091     0.206     0.326
    -1.440     0.998     0.593     0.268     0.368
    -1.821     1.372     0.011     0.273     0.373
    -0.727     0.310     1.260     0.202     0.352
    -2.492    -0.093    -0.632     0.156     0.366
    -2.464    -0.313    -0.681     0.134     0.364
    -2.344    -0.826    -0.050     0.086     0.306
    -2.478    -0.555    -0.754     0.131     0.361
    -2.485     0.185    -0.511     0.178     0.368
    -2.471    -0.460    -0.754     0.146     0.366
    -2.245    -0.430    -0.705     0.140     0.371
    -2.428    -0.152    -0.547     0.154     0.364
    -2.478    -0.423    -0.766     0.161     0.361
    -2.436    -0.943    -0.729     0.086     0.326
    -2.400    -0.240    -0.742     0.179     0.329
    -2.104    -0.460    -0.669     0.137     0.367
    -2.111    -0.005    -0.632     0.168     0.358
    -2.365    -0.035    -0.669     0.161     0.361
    -1.461    -1.163    -0.196     0.062     0.302
    -1.977    -0.416    -0.572     0.113     0.303
    -2.548     3.409     2.680     0.318     0.518
    -2.513     3.313    -0.402     0.326     0.486
    -2.358     2.127     0.278     0.294     0.414
     0.105     0.156     0.120     0.191     0.322
     0.536    -0.027    -0.572     0.142     0.162
    -0.424     0.332    -0.329     0.191     0.302
    -0.092     0.302    -0.111     0.204     0.284
     1.164    -0.606    -0.183     0.120     0.270
    -2.316     0.478     0.423     0.206     0.356
    -2.174     0.398     0.059     0.190     0.320
    -2.224     0.434     0.265     0.196     0.326
    -1.984     0.266     0.690     0.186     0.356
    -2.421     0.998    -0.244     0.294     0.364
    -2.400     0.998    -0.074     0.243     0.363
    -2.047     0.456    -0.074     0.217     0.317
     0.155     0.156    -0.463     0.161     0.271
    -0.276    -0.020     0.872     0.175     0.345
    -0.671     1.013     0.023     0.271     0.361
    -0.367     0.090     0.290     0.184     0.334
    -0.537     0.786    -0.147     0.250     0.320
    -0.650     0.053     0.350     0.155     0.345
    -1.172     1.101    -0.086     0.276     0.396
    -1.038     0.837     0.023     0.239     0.359
    -1.101     0.903    -0.281     0.265     0.365
     3.077    -0.723    -0.645     0.074     0.104
     3.712    -1.192    -0.584     0.045     0.085
     3.733    -1.287    -0.669     0.035     0.075
     3.359    -0.928    -0.645     0.058     0.128
     3.218    -0.723    -0.693     0.076     0.116
     3.995    -1.544    -0.390     0.032     0.092
     3.261    -1.046    -0.657     0.081     0.151
     3.190    -1.031     0.326     0.076     0.146
     1.044     1.277    -0.099     0.216     0.306
     2.879    -0.738     0.120     0.103     0.203
     1.164     1.072    -0.402     0.240     0.290
     1.955     0.229    -0.620     0.195     0.245
     2.223    -0.042    -0.657     0.178     0.208
    -2.076     2.390     0.884     0.327     0.487
    -1.673     1.760     0.229     0.345     0.475
    -1.694     1.680     0.945     0.359     0.469
    -2.104     2.083     0.569     0.354     0.465
    -1.426     2.068    -0.001     0.340     0.470
    -1.779     2.002     1.479     0.355     0.425
     1.376    -0.357     1.600     0.139     0.249
    -0.862     2.302    -0.111     0.288     0.398
     1.687    -0.496     0.751     0.148     0.238
    -0.558     1.584    -0.645     0.274     0.344
     0.021     1.050    -0.402     0.256     0.326
    -0.233     1.167    -0.620     0.259     0.309
    -2.365     3.328     1.552     0.367     0.467
    -2.266     3.152     0.678     0.375     0.465
    -2.372     3.255     0.387     0.387     0.457
    -2.436     3.159    -0.135     0.386     0.466
    -2.294     1.782    -0.499     0.386     0.416
    -2.414     2.383    -0.620     0.387     0.417
    -1.899     2.222     2.231     0.289     0.379
     1.531    -0.079     0.023     0.334     0.444
    -2.019     1.562    -0.547     0.377     0.488
    -0.530     0.214    -0.608     0.268     0.498
    -1.433     1.072    -0.487     0.318     0.508
    -2.076     2.903     3.699     0.333     0.513
    -2.054     2.786     2.413     0.351     0.521
    -2.266     2.757    -0.147     0.364     0.534
    -2.090     1.738    -0.281     0.359     0.529
    -2.301     3.643     0.520     0.349     0.619
    -2.323     3.035     0.144     0.370     0.601
    -2.266     2.595     0.071     0.354     0.564
    -2.005     1.885    -0.208     0.308     0.558
